"Título de trazado: M5023"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C","Event, mm","Acoplador separado","Acoplador adjunto","Host conectado","Parado","Final de archivo"
497,01/28/2018 01:52:41 AM,9.077,,,,,,
498,01/28/2018 02:07:41 AM,8.779,,,,,,
499,01/28/2018 02:22:41 AM,8.879,,,,,,
500,01/28/2018 02:37:41 AM,8.978,,,,,,
501,01/28/2018 02:52:41 AM,8.978,,,,,,
502,01/28/2018 03:07:41 AM,8.978,,,,,,
503,01/28/2018 03:22:41 AM,9.077,,,,,,
504,01/28/2018 03:37:41 AM,9.077,,,,,,
505,01/28/2018 03:52:41 AM,9.077,,,,,,
506,01/28/2018 04:07:41 AM,9.077,,,,,,
507,01/28/2018 04:22:41 AM,9.077,,,,,,
508,01/28/2018 04:37:41 AM,9.176,,,,,,
509,01/28/2018 04:52:41 AM,9.176,,,,,,
510,01/28/2018 05:07:41 AM,9.176,,,,,,
511,01/28/2018 05:22:41 AM,9.176,,,,,,
512,01/28/2018 05:37:41 AM,9.077,,,,,,
513,01/28/2018 05:52:41 AM,9.077,,,,,,
514,01/28/2018 06:07:41 AM,9.077,,,,,,
515,01/28/2018 06:22:41 AM,9.077,,,,,,
516,01/28/2018 06:37:41 AM,9.176,,,,,,
517,01/28/2018 06:52:41 AM,9.176,,,,,,
518,01/28/2018 07:07:41 AM,9.373,,,,,,
519,01/28/2018 07:22:41 AM,9.669,,,,,,
520,01/28/2018 07:37:41 AM,10.063,,,,,,
521,01/28/2018 07:52:41 AM,10.651,,,,,,
522,01/28/2018 08:07:41 AM,11.236,,,,,,
523,01/28/2018 08:22:41 AM,13.365,,,,,,
524,01/28/2018 08:37:41 AM,14.709,,,,,,
525,01/28/2018 08:52:41 AM,15.951,,,,,,
526,01/28/2018 09:07:41 AM,18.331,,,,,,
527,01/28/2018 09:22:41 AM,19.377,,,,,,
528,01/28/2018 09:37:41 AM,16.141,,,,,,
529,01/28/2018 09:52:41 AM,16.332,,,,,,
530,01/28/2018 10:07:41 AM,15.569,,,,,,
531,01/28/2018 10:22:41 AM,14.996,,,,,,
532,01/28/2018 10:37:41 AM,16.332,,,,,,
533,01/28/2018 10:52:41 AM,15.187,,,,,,
534,01/28/2018 11:07:41 AM,14.996,,,,,,
535,01/28/2018 11:22:41 AM,15.187,,,,,,
536,01/28/2018 11:37:41 AM,14.421,,,,,,
537,01/28/2018 11:52:41 AM,13.461,,,,,,
538,01/28/2018 12:07:41 PM,13.750,,,,,,
539,01/28/2018 12:22:41 PM,15.855,,,,,,
540,01/28/2018 12:37:41 PM,16.808,,,,,,
541,01/28/2018 12:52:41 PM,17.284,,,,,,
542,01/28/2018 01:07:41 PM,16.618,,,,,,
543,01/28/2018 01:22:41 PM,15.282,,,,,,
544,01/28/2018 01:37:41 PM,15.569,,,,,,
545,01/28/2018 01:52:41 PM,17.379,,,,,,
546,01/28/2018 02:07:41 PM,18.045,,,,,,
547,01/28/2018 02:22:41 PM,19.567,,,,,,
548,01/28/2018 02:37:41 PM,16.046,,,,,,
549,01/28/2018 02:52:41 PM,18.616,,,,,,
550,01/28/2018 03:07:41 PM,18.426,,,,,,
551,01/28/2018 03:22:41 PM,17.284,,,,,,
552,01/28/2018 03:37:41 PM,16.808,,,,,,
553,01/28/2018 03:52:41 PM,15.091,,,,,,
554,01/28/2018 04:07:41 PM,14.325,,,,,,
555,01/28/2018 04:22:41 PM,14.038,,,,,,
556,01/28/2018 04:26:31 PM,,4.7,,,,,
557,01/28/2018 04:37:41 PM,13.750,,,,,,
558,01/28/2018 04:52:41 PM,13.654,,,,,,
559,01/28/2018 05:07:41 PM,12.690,,,,,,
560,01/28/2018 05:22:41 PM,12.110,,,,,,
561,01/28/2018 05:37:41 PM,12.207,,,,,,
562,01/28/2018 05:52:41 PM,11.334,,,,,,
563,01/28/2018 06:07:41 PM,10.748,,,,,,
564,01/28/2018 06:22:41 PM,10.651,,,,,,
565,01/28/2018 06:37:41 PM,10.161,,,,,,
566,01/28/2018 06:52:41 PM,9.965,,,,,,
567,01/28/2018 07:07:41 PM,9.866,,,,,,
568,01/28/2018 07:22:41 PM,9.768,,,,,,
569,01/28/2018 07:37:41 PM,9.669,,,,,,
570,01/28/2018 07:52:41 PM,9.669,,,,,,
571,01/28/2018 08:07:41 PM,9.571,,,,,,
572,01/28/2018 08:22:41 PM,9.275,,,,,,
573,01/28/2018 08:37:41 PM,8.978,,,,,,
574,01/28/2018 08:52:41 PM,8.779,,,,,,
575,01/28/2018 09:07:41 PM,8.282,,,,,,
576,01/28/2018 09:22:41 PM,8.082,,,,,,
577,01/28/2018 09:37:41 PM,7.782,,,,,,
578,01/28/2018 09:52:41 PM,7.582,,,,,,
579,01/28/2018 10:07:41 PM,7.481,,,,,,
580,01/28/2018 10:22:41 PM,6.674,,,,,,
581,01/28/2018 10:37:41 PM,6.674,,,,,,
582,01/28/2018 10:52:41 PM,6.674,,,,,,
583,01/28/2018 11:07:41 PM,6.268,,,,,,
584,01/28/2018 11:22:41 PM,6.166,,,,,,
585,01/28/2018 11:37:41 PM,6.166,,,,,,
586,01/28/2018 11:52:41 PM,6.064,,,,,,
587,01/29/2018 12:07:41 AM,5.962,,,,,,
588,01/29/2018 12:22:41 AM,5.655,,,,,,
589,01/29/2018 12:37:41 AM,5.655,,,,,,
590,01/29/2018 12:52:41 AM,5.757,,,,,,
591,01/29/2018 01:07:41 AM,5.757,,,,,,
592,01/29/2018 01:22:41 AM,4.831,,,,,,
593,01/29/2018 01:37:41 AM,4.519,,,,,,
594,01/29/2018 01:52:41 AM,4.519,,,,,,
595,01/29/2018 02:07:41 AM,3.893,,,,,,
596,01/29/2018 02:22:41 AM,3.893,,,,,,
597,01/29/2018 02:37:41 AM,4.207,,,,,,
598,01/29/2018 02:52:41 AM,4.623,,,,,,
599,01/29/2018 03:07:41 AM,5.347,,,,,,
600,01/29/2018 03:22:41 AM,5.860,,,,,,
601,01/29/2018 03:37:41 AM,6.268,,,,,,
602,01/29/2018 03:52:41 AM,6.573,,,,,,
603,01/29/2018 04:07:41 AM,6.166,,,,,,
604,01/29/2018 04:22:41 AM,5.860,,,,,,
605,01/29/2018 04:37:41 AM,5.450,,,,,,
606,01/29/2018 04:52:41 AM,5.347,,,,,,
607,01/29/2018 05:07:41 AM,5.552,,,,,,
608,01/29/2018 05:22:41 AM,5.655,,,,,,
609,01/29/2018 05:37:41 AM,5.450,,,,,,
610,01/29/2018 05:52:41 AM,5.141,,,,,,
611,01/29/2018 06:07:41 AM,5.347,,,,,,
612,01/29/2018 06:22:41 AM,5.347,,,,,,
613,01/29/2018 06:37:41 AM,5.141,,,,,,
614,01/29/2018 06:52:41 AM,4.934,,,,,,
615,01/29/2018 07:07:41 AM,4.727,,,,,,
616,01/29/2018 07:22:41 AM,6.978,,,,,,
617,01/29/2018 07:37:41 AM,9.768,,,,,,
618,01/29/2018 07:52:41 AM,12.690,,,,,,
619,01/29/2018 08:07:41 AM,15.378,,,,,,
620,01/29/2018 08:22:41 AM,17.475,,,,,,
621,01/29/2018 08:37:41 AM,18.901,,,,,,
622,01/29/2018 08:52:41 AM,19.282,,,,,,
623,01/29/2018 09:07:41 AM,17.475,,,,,,
624,01/29/2018 09:22:41 AM,15.951,,,,,,
625,01/29/2018 09:37:41 AM,18.140,,,,,,
626,01/29/2018 09:52:41 AM,19.853,,,,,,
627,01/29/2018 10:07:41 AM,19.472,,,,,,
628,01/29/2018 10:22:41 AM,21.569,,,,,,
629,01/29/2018 10:37:41 AM,21.378,,,,,,
630,01/29/2018 10:52:41 AM,20.805,,,,,,
631,01/29/2018 11:07:41 AM,19.282,,,,,,
632,01/29/2018 11:22:41 AM,17.570,,,,,,
633,01/29/2018 11:37:41 AM,21.187,,,,,,
634,01/29/2018 11:52:41 AM,21.473,,,,,,
635,01/29/2018 12:07:41 PM,22.142,,,,,,
636,01/29/2018 12:22:41 PM,23.004,,,,,,
637,01/29/2018 12:37:41 PM,20.996,,,,,,
638,01/29/2018 12:52:41 PM,20.615,,,,,,
639,01/29/2018 01:07:41 PM,20.615,,,,,,
640,01/29/2018 01:22:41 PM,21.664,,,,,,
641,01/29/2018 01:37:41 PM,21.378,,,,,,
642,01/29/2018 01:52:41 PM,21.569,,,,,,
643,01/29/2018 02:07:41 PM,22.429,,,,,,
644,01/29/2018 02:22:41 PM,22.046,,,,,,
645,01/29/2018 02:37:41 PM,22.142,,,,,,
646,01/29/2018 02:52:41 PM,22.908,,,,,,
647,01/29/2018 03:07:41 PM,22.429,,,,,,
648,01/29/2018 03:22:41 PM,22.046,,,,,,
649,01/29/2018 03:37:41 PM,19.758,,,,,,
650,01/29/2018 03:52:41 PM,20.901,,,,,,
651,01/29/2018 04:07:41 PM,20.329,,,,,,
652,01/29/2018 04:22:41 PM,17.379,,,,,,
653,01/29/2018 04:37:41 PM,16.808,,,,,,
654,01/29/2018 04:52:41 PM,15.664,,,,,,
655,01/29/2018 05:07:41 PM,14.134,,,,,,
656,01/29/2018 05:22:41 PM,13.076,,,,,,
657,01/29/2018 05:37:41 PM,12.304,,,,,,
658,01/29/2018 05:52:41 PM,11.916,,,,,,
659,01/29/2018 06:07:41 PM,11.528,,,,,,
660,01/29/2018 06:22:41 PM,11.236,,,,,,
661,01/29/2018 06:37:41 PM,10.944,,,,,,
662,01/29/2018 06:52:41 PM,10.748,,,,,,
663,01/29/2018 07:07:41 PM,10.553,,,,,,
664,01/29/2018 07:22:41 PM,10.455,,,,,,
665,01/29/2018 07:37:41 PM,10.357,,,,,,
666,01/29/2018 07:52:41 PM,10.259,,,,,,
667,01/29/2018 08:07:41 PM,10.259,,,,,,
668,01/29/2018 08:22:41 PM,10.259,,,,,,
669,01/29/2018 08:37:41 PM,10.259,,,,,,
670,01/29/2018 08:52:41 PM,10.161,,,,,,
671,01/29/2018 09:07:41 PM,10.063,,,,,,
672,01/29/2018 09:22:41 PM,9.866,,,,,,
673,01/29/2018 09:37:41 PM,9.669,,,,,,
674,01/29/2018 09:52:41 PM,9.669,,,,,,
675,01/29/2018 10:07:41 PM,9.472,,,,,,
676,01/29/2018 10:22:41 PM,9.373,,,,,,
677,01/29/2018 10:37:41 PM,9.275,,,,,,
678,01/29/2018 10:52:41 PM,9.077,,,,,,
679,01/29/2018 11:07:41 PM,8.779,,,,,,
680,01/29/2018 11:22:41 PM,8.680,,,,,,
681,01/29/2018 11:37:41 PM,8.182,,,,,,
682,01/29/2018 11:52:41 PM,7.682,,,,,,
683,01/30/2018 12:07:41 AM,6.978,,,,,,
684,01/30/2018 12:22:41 AM,6.877,,,,,,
685,01/30/2018 12:37:41 AM,6.471,,,,,,
686,01/30/2018 12:52:41 AM,6.370,,,,,,
687,01/30/2018 01:07:41 AM,6.370,,,,,,
688,01/30/2018 01:22:41 AM,6.370,,,,,,
689,01/30/2018 01:37:41 AM,5.962,,,,,,
690,01/30/2018 01:52:41 AM,6.370,,,,,,
691,01/30/2018 02:07:41 AM,6.674,,,,,,
692,01/30/2018 02:22:41 AM,6.775,,,,,,
693,01/30/2018 02:37:41 AM,6.978,,,,,,
694,01/30/2018 02:52:41 AM,7.079,,,,,,
695,01/30/2018 03:07:41 AM,6.978,,,,,,
696,01/30/2018 03:22:41 AM,6.978,,,,,,
697,01/30/2018 03:37:41 AM,7.079,,,,,,
698,01/30/2018 03:52:41 AM,7.079,,,,,,
699,01/30/2018 04:07:41 AM,7.179,,,,,,
700,01/30/2018 04:22:41 AM,7.381,,,,,,
701,01/30/2018 04:37:41 AM,7.481,,,,,,
702,01/30/2018 04:52:41 AM,7.481,,,,,,
703,01/30/2018 05:07:41 AM,7.782,,,,,,
704,01/30/2018 05:22:41 AM,7.882,,,,,,
705,01/30/2018 05:37:41 AM,7.983,,,,,,
706,01/30/2018 05:52:41 AM,7.782,,,,,,
707,01/30/2018 06:07:41 AM,7.682,,,,,,
708,01/30/2018 06:22:41 AM,7.481,,,,,,
709,01/30/2018 06:37:41 AM,6.978,,,,,,
710,01/30/2018 06:52:41 AM,6.877,,,,,,
711,01/30/2018 07:07:41 AM,6.877,,,,,,
712,01/30/2018 07:22:41 AM,7.481,,,,,,
713,01/30/2018 07:37:41 AM,11.139,,,,,,
714,01/30/2018 07:52:41 AM,14.134,,,,,,
715,01/30/2018 08:07:41 AM,15.951,,,,,,
716,01/30/2018 08:22:41 AM,16.237,,,,,,
717,01/30/2018 08:37:41 AM,17.284,,,,,,
718,01/30/2018 08:52:41 AM,17.570,,,,,,
719,01/30/2018 09:07:41 AM,16.999,,,,,,
720,01/30/2018 09:22:41 AM,18.521,,,,,,
721,01/30/2018 09:37:41 AM,20.329,,,,,,
722,01/30/2018 09:52:41 AM,21.664,,,,,,
723,01/30/2018 10:07:41 AM,21.091,,,,,,
724,01/30/2018 10:22:41 AM,22.333,,,,,,
725,01/30/2018 10:37:41 AM,21.378,,,,,,
726,01/30/2018 10:52:41 AM,23.581,,,,,,
727,01/30/2018 11:07:41 AM,24.158,,,,,,
728,01/30/2018 11:22:41 AM,23.773,,,,,,
729,01/30/2018 11:37:41 AM,23.966,,,,,,
730,01/30/2018 11:52:41 AM,23.773,,,,,,
731,01/30/2018 12:07:41 PM,23.581,,,,,,
732,01/30/2018 12:22:41 PM,23.773,,,,,,
733,01/30/2018 12:37:41 PM,24.351,,,,,,
734,01/30/2018 12:52:41 PM,24.351,,,,,,
735,01/30/2018 01:07:41 PM,23.581,,,,,,
736,01/30/2018 01:22:41 PM,23.966,,,,,,
737,01/30/2018 01:37:41 PM,24.062,,,,,,
738,01/30/2018 01:52:41 PM,23.292,,,,,,
739,01/30/2018 02:07:41 PM,24.158,,,,,,
740,01/30/2018 02:22:41 PM,23.773,,,,,,
741,01/30/2018 02:37:41 PM,20.805,,,,,,
742,01/30/2018 02:52:41 PM,21.091,,,,,,
743,01/30/2018 03:07:41 PM,18.806,,,,,,
744,01/30/2018 03:22:41 PM,22.333,,,,,,
745,01/30/2018 03:37:41 PM,20.805,,,,,,
746,01/30/2018 03:52:41 PM,22.238,,,,,,
747,01/30/2018 04:07:41 PM,17.570,,,,,,
748,01/30/2018 04:22:41 PM,15.664,,,,,,
749,01/30/2018 04:37:41 PM,14.804,,,,,,
750,01/30/2018 04:52:41 PM,14.804,,,,,,
751,01/30/2018 05:07:41 PM,14.325,,,,,,
752,01/30/2018 05:22:41 PM,14.709,,,,,,
753,01/30/2018 05:37:41 PM,13.269,,,,,,
754,01/30/2018 05:52:41 PM,12.594,,,,,,
755,01/30/2018 06:07:41 PM,11.819,,,,,,
756,01/30/2018 06:22:41 PM,11.528,,,,,,
757,01/30/2018 06:37:41 PM,11.431,,,,,,
758,01/30/2018 06:52:41 PM,11.236,,,,,,
759,01/30/2018 07:07:41 PM,10.944,,,,,,
760,01/30/2018 07:22:41 PM,10.357,,,,,,
761,01/30/2018 07:37:41 PM,9.866,,,,,,
762,01/30/2018 07:52:41 PM,9.669,,,,,,
763,01/30/2018 08:07:41 PM,9.472,,,,,,
764,01/30/2018 08:22:41 PM,9.373,,,,,,
765,01/30/2018 08:37:41 PM,9.472,,,,,,
766,01/30/2018 08:52:41 PM,9.077,,,,,,
767,01/30/2018 09:07:41 PM,8.581,,,,,,
768,01/30/2018 09:22:41 PM,8.182,,,,,,
769,01/30/2018 09:37:41 PM,8.082,,,,,,
770,01/30/2018 09:52:41 PM,7.782,,,,,,
771,01/30/2018 10:07:41 PM,7.582,,,,,,
772,01/30/2018 10:22:41 PM,7.481,,,,,,
773,01/30/2018 10:37:41 PM,7.179,,,,,,
774,01/30/2018 10:52:41 PM,6.877,,,,,,
775,01/30/2018 11:07:41 PM,6.877,,,,,,
776,01/30/2018 11:22:41 PM,6.775,,,,,,
777,01/30/2018 11:37:41 PM,6.166,,,,,,
778,01/30/2018 11:52:41 PM,6.471,,,,,,
779,01/31/2018 12:07:41 AM,6.166,,,,,,
780,01/31/2018 12:22:41 AM,5.962,,,,,,
781,01/31/2018 12:37:41 AM,5.450,,,,,,
782,01/31/2018 12:52:41 AM,4.831,,,,,,
783,01/31/2018 01:07:41 AM,4.415,,,,,,
784,01/31/2018 01:22:41 AM,4.311,,,,,,
785,01/31/2018 01:37:41 AM,4.519,,,,,,
786,01/31/2018 01:52:41 AM,4.415,,,,,,
787,01/31/2018 02:07:41 AM,4.311,,,,,,
788,01/31/2018 02:22:41 AM,4.415,,,,,,
789,01/31/2018 02:37:41 AM,4.207,,,,,,
790,01/31/2018 02:52:41 AM,4.102,,,,,,
791,01/31/2018 03:07:41 AM,3.998,,,,,,
792,01/31/2018 03:22:41 AM,3.683,,,,,,
793,01/31/2018 03:37:41 AM,3.578,,,,,,
794,01/31/2018 03:52:41 AM,3.893,,,,,,
795,01/31/2018 04:07:41 AM,4.415,,,,,,
796,01/31/2018 04:22:41 AM,4.727,,,,,,
797,01/31/2018 04:37:41 AM,4.831,,,,,,
798,01/31/2018 04:52:41 AM,5.037,,,,,,
799,01/31/2018 05:07:41 AM,4.934,,,,,,
800,01/31/2018 05:22:41 AM,5.655,,,,,,
801,01/31/2018 05:37:41 AM,6.064,,,,,,
802,01/31/2018 05:52:41 AM,6.370,,,,,,
803,01/31/2018 06:07:41 AM,6.775,,,,,,
804,01/31/2018 06:22:41 AM,6.978,,,,,,
805,01/31/2018 06:37:41 AM,7.179,,,,,,
806,01/31/2018 06:52:41 AM,7.280,,,,,,
807,01/31/2018 07:07:41 AM,7.782,,,,,,
808,01/31/2018 07:22:41 AM,8.581,,,,,,
809,01/31/2018 07:37:41 AM,10.651,,,,,,
810,01/31/2018 07:52:41 AM,12.207,,,,,,
811,01/31/2018 08:07:41 AM,14.325,,,,,,
812,01/31/2018 08:22:41 AM,16.141,,,,,,
813,01/31/2018 08:37:41 AM,15.855,,,,,,
814,01/31/2018 08:52:41 AM,16.427,,,,,,
815,01/31/2018 09:07:41 AM,15.473,,,,,,
816,01/31/2018 09:22:41 AM,14.038,,,,,,
817,01/31/2018 09:37:41 AM,13.846,,,,,,
818,01/31/2018 09:52:41 AM,15.187,,,,,,
819,01/31/2018 10:07:41 AM,13.942,,,,,,
820,01/31/2018 10:22:41 AM,13.846,,,,,,
821,01/31/2018 10:37:41 AM,13.269,,,,,,
822,01/31/2018 10:52:41 AM,13.269,,,,,,
823,01/31/2018 11:07:41 AM,14.613,,,,,,
824,01/31/2018 11:22:41 AM,15.473,,,,,,
825,01/31/2018 11:37:41 AM,15.091,,,,,,
826,01/31/2018 11:52:41 AM,14.613,,,,,,
827,01/31/2018 12:07:41 PM,14.996,,,,,,
828,01/31/2018 12:22:41 PM,15.378,,,,,,
829,01/31/2018 12:37:41 PM,14.709,,,,,,
830,01/31/2018 12:52:41 PM,13.461,,,,,,
831,01/31/2018 01:07:41 PM,14.038,,,,,,
832,01/31/2018 01:22:41 PM,15.282,,,,,,
833,01/31/2018 01:37:41 PM,16.618,,,,,,
834,01/31/2018 01:52:41 PM,16.332,,,,,,
835,01/31/2018 02:07:41 PM,14.996,,,,,,
836,01/31/2018 02:22:41 PM,14.804,,,,,,
837,01/31/2018 02:37:41 PM,15.378,,,,,,
838,01/31/2018 02:52:41 PM,16.141,,,,,,
839,01/31/2018 03:07:41 PM,15.664,,,,,,
840,01/31/2018 03:22:41 PM,15.951,,,,,,
841,01/31/2018 03:37:41 PM,17.094,,,,,,
842,01/31/2018 03:52:41 PM,16.713,,,,,,
843,01/31/2018 04:07:41 PM,19.948,,,,,,
844,01/31/2018 04:22:41 PM,20.519,,,,,,
845,01/31/2018 04:37:41 PM,18.901,,,,,,
846,01/31/2018 04:52:41 PM,17.665,,,,,,
847,01/31/2018 05:07:41 PM,16.523,,,,,,
848,01/31/2018 05:22:41 PM,14.517,,,,,,
849,01/31/2018 05:37:41 PM,13.558,,,,,,
850,01/31/2018 05:52:41 PM,12.594,,,,,,
851,01/31/2018 06:07:41 PM,12.110,,,,,,
852,01/31/2018 06:22:41 PM,11.722,,,,,,
853,01/31/2018 06:37:41 PM,11.334,,,,,,
854,01/31/2018 06:52:41 PM,11.041,,,,,,
855,01/31/2018 07:07:41 PM,10.944,,,,,,
856,01/31/2018 07:22:41 PM,10.748,,,,,,
857,01/31/2018 07:37:41 PM,10.553,,,,,,
858,01/31/2018 07:52:41 PM,10.357,,,,,,
859,01/31/2018 08:07:41 PM,10.063,,,,,,
860,01/31/2018 08:22:41 PM,9.965,,,,,,
861,01/31/2018 08:37:41 PM,9.768,,,,,,
862,01/31/2018 08:52:41 PM,9.373,,,,,,
863,01/31/2018 09:07:41 PM,8.978,,,,,,
864,01/31/2018 09:22:41 PM,8.581,,,,,,
865,01/31/2018 09:37:41 PM,8.082,,,,,,
866,01/31/2018 09:52:41 PM,7.782,,,,,,
867,01/31/2018 10:07:41 PM,7.481,,,,,,
868,01/31/2018 10:22:41 PM,7.179,,,,,,
869,01/31/2018 10:37:41 PM,6.978,,,,,,
870,01/31/2018 10:52:41 PM,6.775,,,,,,
871,01/31/2018 11:07:41 PM,6.471,,,,,,
872,01/31/2018 11:22:41 PM,6.573,,,,,,
873,01/31/2018 11:37:41 PM,7.179,,,,,,
874,01/31/2018 11:52:41 PM,7.481,,,,,,
875,02/01/2018 12:07:41 AM,7.481,,,,,,
876,02/01/2018 12:22:41 AM,7.582,,,,,,
877,02/01/2018 12:37:41 AM,7.882,,,,,,
878,02/01/2018 12:52:41 AM,7.983,,,,,,
879,02/01/2018 01:07:41 AM,7.882,,,,,,
880,02/01/2018 01:22:41 AM,7.682,,,,,,
881,02/01/2018 01:37:41 AM,7.481,,,,,,
882,02/01/2018 01:52:41 AM,7.381,,,,,,
883,02/01/2018 02:07:41 AM,7.381,,,,,,
884,02/01/2018 02:22:41 AM,7.582,,,,,,
885,02/01/2018 02:37:41 AM,7.682,,,,,,
886,02/01/2018 02:52:41 AM,7.280,,,,,,
887,02/01/2018 03:07:41 AM,6.674,,,,,,
888,02/01/2018 03:22:41 AM,5.962,,,,,,
889,02/01/2018 03:37:41 AM,5.655,,,,,,
890,02/01/2018 03:52:41 AM,5.552,,,,,,
891,02/01/2018 04:07:41 AM,5.141,,,,,,
892,02/01/2018 04:22:41 AM,4.831,,,,,,
893,02/01/2018 04:37:41 AM,4.623,,,,,,
894,02/01/2018 04:52:41 AM,4.831,,,,,,
895,02/01/2018 05:07:41 AM,5.244,,,,,,
896,02/01/2018 05:22:41 AM,5.037,,,,,,
897,02/01/2018 05:37:41 AM,5.141,,,,,,
898,02/01/2018 05:52:41 AM,5.655,,,,,,
899,02/01/2018 06:07:41 AM,5.962,,,,,,
900,02/01/2018 06:22:41 AM,5.860,,,,,,
901,02/01/2018 06:37:41 AM,6.268,,,,,,
902,02/01/2018 06:52:41 AM,6.064,,,,,,
903,02/01/2018 07:07:41 AM,5.962,,,,,,
904,02/01/2018 07:22:41 AM,8.382,,,,,,
905,02/01/2018 07:37:41 AM,10.846,,,,,,
906,02/01/2018 07:52:41 AM,13.654,,,,,,
907,02/01/2018 08:07:41 AM,14.230,,,,,,
908,02/01/2018 08:22:41 AM,15.664,,,,,,
909,02/01/2018 08:37:41 AM,17.760,,,,,,
910,02/01/2018 08:52:41 AM,18.521,,,,,,
911,02/01/2018 09:07:41 AM,19.948,,,,,,
912,02/01/2018 09:22:41 AM,21.282,,,,,,
913,02/01/2018 09:37:41 AM,19.853,,,,,,
914,02/01/2018 09:52:41 AM,19.567,,,,,,
915,02/01/2018 10:07:41 AM,18.521,,,,,,
916,02/01/2018 10:22:41 AM,18.236,,,,,,
917,02/01/2018 10:37:41 AM,17.570,,,,,,
918,02/01/2018 10:52:41 AM,17.950,,,,,,
919,02/01/2018 11:07:41 AM,16.618,,,,,,
920,02/01/2018 11:22:41 AM,17.475,,,,,,
921,02/01/2018 11:37:41 AM,20.138,,,,,,
922,02/01/2018 11:52:41 AM,21.187,,,,,,
923,02/01/2018 12:07:41 PM,21.951,,,,,,
924,02/01/2018 12:22:41 PM,23.004,,,,,,
925,02/01/2018 12:37:41 PM,23.388,,,,,,
926,02/01/2018 12:52:41 PM,21.855,,,,,,
927,02/01/2018 01:07:41 PM,22.717,,,,,,
928,02/01/2018 01:22:41 PM,23.100,,,,,,
929,02/01/2018 01:37:41 PM,24.158,,,,,,
930,02/01/2018 01:52:41 PM,24.835,,,,,,
931,02/01/2018 02:07:41 PM,24.931,,,,,,
932,02/01/2018 02:22:41 PM,25.125,,,,,,
933,02/01/2018 02:37:41 PM,25.125,,,,,,
934,02/01/2018 02:52:41 PM,25.805,,,,,,
935,02/01/2018 03:07:41 PM,24.062,,,,,,
936,02/01/2018 03:22:41 PM,22.046,,,,,,
937,02/01/2018 03:37:41 PM,20.519,,,,,,
938,02/01/2018 03:52:41 PM,20.519,,,,,,
939,02/01/2018 04:07:41 PM,20.519,,,,,,
940,02/01/2018 04:22:41 PM,19.567,,,,,,
941,02/01/2018 04:37:41 PM,20.996,,,,,,
942,02/01/2018 04:52:41 PM,20.615,,,,,,
943,02/01/2018 05:07:41 PM,18.901,,,,,,
944,02/01/2018 05:22:41 PM,16.046,,,,,,
945,02/01/2018 05:37:41 PM,14.325,,,,,,
946,02/01/2018 05:52:41 PM,13.365,,,,,,
947,02/01/2018 06:07:41 PM,12.304,,,,,,
948,02/01/2018 06:22:41 PM,11.916,,,,,,
949,02/01/2018 06:37:41 PM,11.722,,,,,,
950,02/01/2018 06:52:41 PM,11.722,,,,,,
951,02/01/2018 07:07:41 PM,11.528,,,,,,
952,02/01/2018 07:22:41 PM,11.431,,,,,,
953,02/01/2018 07:37:41 PM,11.334,,,,,,
954,02/01/2018 07:52:41 PM,11.236,,,,,,
955,02/01/2018 08:07:41 PM,11.139,,,,,,
956,02/01/2018 08:22:41 PM,11.041,,,,,,
957,02/01/2018 08:37:41 PM,10.944,,,,,,
958,02/01/2018 08:52:41 PM,10.944,,,,,,
959,02/01/2018 09:07:41 PM,10.846,,,,,,
960,02/01/2018 09:22:41 PM,10.944,,,,,,
961,02/01/2018 09:37:41 PM,10.944,,,,,,
962,02/01/2018 09:52:41 PM,10.944,,,,,,
963,02/01/2018 10:07:41 PM,10.846,,,,,,
964,02/01/2018 10:22:41 PM,10.651,,,,,,
965,02/01/2018 10:27:38 PM,,4.8,,,,,
966,02/01/2018 10:37:41 PM,10.357,,,,,,
967,02/01/2018 10:52:41 PM,10.357,,,,,,
968,02/01/2018 11:07:41 PM,10.259,,,,,,
969,02/01/2018 11:22:41 PM,10.161,,,,,,
970,02/01/2018 11:37:41 PM,10.259,,,,,,
971,02/01/2018 11:52:41 PM,10.259,,,,,,
972,02/02/2018 12:07:41 AM,10.259,,,,,,
973,02/02/2018 12:22:41 AM,10.259,,,,,,
974,02/02/2018 12:37:41 AM,10.161,,,,,,
975,02/02/2018 12:52:41 AM,10.161,,,,,,
976,02/02/2018 01:07:41 AM,10.161,,,,,,
977,02/02/2018 01:22:41 AM,10.063,,,,,,
978,02/02/2018 01:37:41 AM,9.669,,,,,,
979,02/02/2018 01:52:41 AM,9.275,,,,,,
980,02/02/2018 02:07:41 AM,8.779,,,,,,
981,02/02/2018 02:22:41 AM,8.680,,,,,,
982,02/02/2018 02:37:41 AM,8.978,,,,,,
983,02/02/2018 02:52:41 AM,9.077,,,,,,
984,02/02/2018 03:07:41 AM,9.176,,,,,,
985,02/02/2018 03:22:41 AM,9.275,,,,,,
986,02/02/2018 03:37:41 AM,8.978,,,,,,
987,02/02/2018 03:52:41 AM,8.978,,,,,,
988,02/02/2018 04:07:41 AM,8.879,,,,,,
989,02/02/2018 04:22:41 AM,8.978,,,,,,
990,02/02/2018 04:37:41 AM,9.077,,,,,,
991,02/02/2018 04:52:41 AM,9.077,,,,,,
992,02/02/2018 05:07:41 AM,9.176,,,,,,
