,,Calc_Stat_TA_5m,,Calc_Stat_TA_5m,,Calc_Stat_TA_5m,,Calc_Stat_RH_5m,,Calc_Stat_RH_5m,,Calc_Stat_RH_5m,,Calc_Stat_PA_5m,,Calc_Stat_PA_5m,,Calc_Stat_PA_5m,,Calc_Sum_PR_5m,,Calc_Stat_SR_5m,,Calc_Stat_SR_5m,,Calc_Stat_SR_5m,,Calc_Sum_SR_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Charger
date,time,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Sum,status,Avg,status,Max,status,Min,status,Sum,status,DirAvg,status,DirMax,status,DirMin,status,GustDir,status,SpdAvg,status,SpdMax,status,SpdMin,status,WRun,status,External_DC
3/11/18,5:10:06 PM,8.277,VALID,8.422,VALID,8.143,VALID,77.862,VALID,79.972,VALID,75.258,VALID,640.122,VALID,640.163,VALID,640.07,VALID,0,VALID,256.139,VALID,352.982,VALID,125.888,VALID,76841.664,VALID,84,VALID,133,VALID,53,VALID,96,VALID,3.438,VALID,5.398,VALID,1.5,VALID,4.314,VALID,14.012
3/11/18,5:15:06 PM,8.152,VALID,8.419,VALID,7.986,VALID,79.735,VALID,81.093,VALID,78.152,VALID,640.138,VALID,640.166,VALID,640.11,VALID,0,VALID,249.631,VALID,305.423,VALID,123.566,VALID,74889.266,VALID,68,VALID,113,VALID,36,VALID,51,VALID,3.422,VALID,6.297,VALID,1.5,VALID,4.285,VALID,14
3/11/18,5:20:06 PM,8.046,VALID,8.42,VALID,7.743,VALID,78.918,VALID,80.393,VALID,78.066,VALID,640.162,VALID,640.223,VALID,640.082,VALID,0,VALID,135.175,VALID,251.498,VALID,90.405,VALID,40552.391,VALID,52,VALID,120,VALID,21,VALID,55,VALID,4.055,VALID,6.5,VALID,2,VALID,5.044,VALID,14.008
3/11/18,5:25:06 PM,7.173,VALID,7.728,VALID,6.768,VALID,83.636,VALID,87.065,VALID,80.554,VALID,640.244,VALID,640.278,VALID,640.206,VALID,0,VALID,84.917,VALID,101.708,VALID,78.622,VALID,25474.951,VALID,82,VALID,120,VALID,44,VALID,91,VALID,3.438,VALID,6.297,VALID,1.797,VALID,4.22,VALID,14.037
3/11/18,5:30:06 PM,6.68,VALID,6.763,VALID,6.65,VALID,87.899,VALID,88.444,VALID,87.169,VALID,640.288,VALID,640.354,VALID,640.233,VALID,0,VALID,110.863,VALID,175.315,VALID,81.854,VALID,33258.984,VALID,75,VALID,114,VALID,43,VALID,68,VALID,3.797,VALID,5.602,VALID,2,VALID,4.623,VALID,14.023
3/11/18,5:35:06 PM,6.754,VALID,6.988,VALID,6.641,VALID,86.4,VALID,87.884,VALID,84.706,VALID,640.339,VALID,640.366,VALID,640.307,VALID,0,VALID,111.954,VALID,170.11,VALID,81.51,VALID,33586.238,VALID,81,VALID,127,VALID,47,VALID,87,VALID,3.328,VALID,6.102,VALID,1.297,VALID,4.171,VALID,14.032
3/11/18,5:40:06 PM,7.154,VALID,7.233,VALID,6.999,VALID,83.328,VALID,84.396,VALID,81.924,VALID,640.372,VALID,640.434,VALID,640.307,VALID,0,VALID,129.468,VALID,172.528,VALID,105.55,VALID,38840.43,VALID,88,VALID,143,VALID,48,VALID,78,VALID,3.375,VALID,5.602,VALID,0.5,VALID,4.194,VALID,14.027
3/11/18,5:45:06 PM,7.143,VALID,7.254,VALID,6.965,VALID,82.003,VALID,82.542,VALID,81.469,VALID,640.436,VALID,640.472,VALID,640.404,VALID,0,VALID,109.848,VALID,150.393,VALID,89.325,VALID,32954.449,VALID,96,VALID,131,VALID,57,VALID,89,VALID,3.938,VALID,6.797,VALID,1.602,VALID,4.884,VALID,14.039
3/11/18,5:50:06 PM,6.911,VALID,6.999,VALID,6.785,VALID,82.677,VALID,84.263,VALID,81.757,VALID,640.419,VALID,640.447,VALID,640.385,VALID,0,VALID,62.323,VALID,88.943,VALID,51.849,VALID,18697.02,VALID,97,VALID,151,VALID,60,VALID,99,VALID,3.898,VALID,7.203,VALID,0.898,VALID,4.791,VALID,14.062
3/11/18,5:55:06 PM,6.688,VALID,6.781,VALID,6.632,VALID,83.792,VALID,84.293,VALID,82.798,VALID,640.428,VALID,640.487,VALID,640.384,VALID,0,VALID,54.86,VALID,56.761,VALID,50.6,VALID,16458.119,VALID,99,VALID,145,VALID,64,VALID,92,VALID,3.609,VALID,6,VALID,1.203,VALID,4.439,VALID,14.065
3/11/18,6:00:06 PM,6.625,VALID,6.658,VALID,6.579,VALID,83.927,VALID,84.791,VALID,83.19,VALID,640.483,VALID,640.512,VALID,640.448,VALID,0,VALID,54.157,VALID,58.249,VALID,48.373,VALID,16247.228,VALID,99,VALID,155,VALID,65,VALID,121,VALID,3.602,VALID,6.898,VALID,0.898,VALID,4.453,VALID,14.066
3/11/18,6:05:06 PM,6.604,VALID,6.641,VALID,6.575,VALID,83.973,VALID,84.475,VALID,83.482,VALID,640.494,VALID,640.521,VALID,640.462,VALID,0,VALID,43.968,VALID,55.667,VALID,27.455,VALID,13190.251,VALID,97,VALID,142,VALID,59,VALID,102,VALID,3.258,VALID,6,VALID,1.102,VALID,4.05,VALID,14.059
3/11/18,6:10:06 PM,6.614,VALID,6.669,VALID,6.537,VALID,83.29,VALID,83.776,VALID,82.638,VALID,640.506,VALID,640.554,VALID,640.458,VALID,0,VALID,26.593,VALID,31.868,VALID,24.782,VALID,7977.936,VALID,91,VALID,123,VALID,62,VALID,78,VALID,4.172,VALID,6.5,VALID,1.797,VALID,5.116,VALID,14.093
3/11/18,6:15:06 PM,6.455,VALID,6.533,VALID,6.385,VALID,84.797,VALID,85.693,VALID,83.775,VALID,640.503,VALID,640.547,VALID,640.461,VALID,0,VALID,25.791,VALID,32.431,VALID,16.267,VALID,7737.197,VALID,95,VALID,126,VALID,59,VALID,108,VALID,3.031,VALID,5.602,VALID,1.102,VALID,3.759,VALID,14.089
3/11/18,6:20:06 PM,6.272,VALID,6.38,VALID,6.158,VALID,86.303,VALID,87.399,VALID,85.497,VALID,640.493,VALID,640.553,VALID,640.447,VALID,0,VALID,11.317,VALID,16.216,VALID,7.831,VALID,3395.228,VALID,75,VALID,107,VALID,52,VALID,74,VALID,3.18,VALID,5.102,VALID,0.602,VALID,3.875,VALID,13.65
3/11/18,6:25:06 PM,6.031,VALID,6.158,VALID,5.89,VALID,88.849,VALID,89.478,VALID,87.467,VALID,640.516,VALID,640.553,VALID,640.475,VALID,0,VALID,6.087,VALID,7.822,VALID,5.539,VALID,1826.068,VALID,89,VALID,128,VALID,62,VALID,82,VALID,2.406,VALID,4,VALID,1.102,VALID,2.967,VALID,13.535
3/11/18,6:30:06 PM,5.737,VALID,5.887,VALID,5.577,VALID,90.019,VALID,90.795,VALID,89.445,VALID,640.497,VALID,640.537,VALID,640.466,VALID,0,VALID,4.477,VALID,5.567,VALID,3.85,VALID,1342.963,VALID,76,VALID,112,VALID,38,VALID,89,VALID,2.227,VALID,4.203,VALID,1.203,VALID,2.76,VALID,13.486
3/11/18,6:35:06 PM,5.51,VALID,5.576,VALID,5.482,VALID,90.696,VALID,91.012,VALID,90.048,VALID,640.567,VALID,640.617,VALID,640.524,VALID,0,VALID,4.308,VALID,4.688,VALID,3.378,VALID,1292.443,VALID,50,VALID,88,VALID,23,VALID,42,VALID,3.359,VALID,6.398,VALID,1.398,VALID,4.13,VALID,13.443
3/11/18,6:40:06 PM,5.523,VALID,5.581,VALID,5.465,VALID,90.426,VALID,90.779,VALID,89.997,VALID,640.64,VALID,640.681,VALID,640.598,VALID,0,VALID,1.522,VALID,3.355,VALID,0.584,VALID,456.48,VALID,56,VALID,79,VALID,33,VALID,61,VALID,4.172,VALID,6.398,VALID,2.297,VALID,5.069,VALID,13.38
3/11/18,6:45:06 PM,5.618,VALID,5.666,VALID,5.546,VALID,90.44,VALID,90.811,VALID,90.177,VALID,640.717,VALID,640.772,VALID,640.65,VALID,0,VALID,0.273,VALID,0.586,VALID,0.124,VALID,81.894,VALID,67,VALID,89,VALID,40,VALID,64,VALID,4.578,VALID,6.797,VALID,1.797,VALID,5.549,VALID,13.33
3/11/18,6:50:06 PM,5.595,VALID,5.631,VALID,5.563,VALID,91.272,VALID,91.53,VALID,90.839,VALID,640.782,VALID,640.82,VALID,640.742,VALID,0,VALID,0.103,VALID,0.148,VALID,0.046,VALID,31.013,VALID,61,VALID,89,VALID,28,VALID,62,VALID,3.672,VALID,6.203,VALID,2,VALID,4.489,VALID,13.285
3/11/18,6:55:06 PM,5.537,VALID,5.579,VALID,5.513,VALID,91.884,VALID,92.239,VALID,91.328,VALID,640.798,VALID,640.822,VALID,640.771,VALID,0,VALID,0.055,VALID,0.081,VALID,0.034,VALID,16.557,VALID,60,VALID,88,VALID,18,VALID,52,VALID,3.375,VALID,5.203,VALID,2,VALID,4.129,VALID,13.245
3/11/18,7:00:06 PM,5.48,VALID,5.519,VALID,5.421,VALID,92.803,VALID,93.64,VALID,92.221,VALID,640.846,VALID,640.877,VALID,640.816,VALID,0,VALID,0.037,VALID,0.074,VALID,0,VALID,11.113,VALID,72,VALID,99,VALID,37,VALID,67,VALID,3,VALID,5,VALID,1.203,VALID,3.704,VALID,13.211
3/11/18,7:05:06 PM,5.453,VALID,5.519,VALID,5.414,VALID,92.849,VALID,93.623,VALID,92.485,VALID,640.883,VALID,640.93,VALID,640.841,VALID,0,VALID,0.013,VALID,0.052,VALID,0,VALID,3.822,VALID,64,VALID,87,VALID,13,VALID,70,VALID,2.984,VALID,5.297,VALID,1.602,VALID,3.643,VALID,13.178
3/11/18,7:10:06 PM,5.559,VALID,5.595,VALID,5.518,VALID,92.248,VALID,92.503,VALID,92.096,VALID,640.924,VALID,640.961,VALID,640.847,VALID,0,VALID,0.006,VALID,0.034,VALID,0,VALID,1.95,VALID,50,VALID,94,VALID,17,VALID,45,VALID,3.656,VALID,7.703,VALID,1.102,VALID,4.474,VALID,13.149
3/11/18,7:15:06 PM,5.553,VALID,5.602,VALID,5.478,VALID,92.866,VALID,93.637,VALID,92.129,VALID,640.97,VALID,641.014,VALID,640.93,VALID,0,VALID,0.01,VALID,0.032,VALID,0,VALID,2.949,VALID,45,VALID,71,VALID,22,VALID,50,VALID,4.539,VALID,7,VALID,2.297,VALID,5.511,VALID,13.126
3/11/18,7:20:06 PM,5.511,VALID,5.542,VALID,5.471,VALID,93.235,VALID,93.624,VALID,93.068,VALID,641.082,VALID,641.138,VALID,641.008,VALID,0,VALID,0.006,VALID,0.03,VALID,0,VALID,1.937,VALID,51,VALID,80,VALID,20,VALID,41,VALID,4.133,VALID,6.797,VALID,2.203,VALID,5.022,VALID,13.106
3/11/18,7:25:06 PM,5.521,VALID,5.548,VALID,5.499,VALID,93.113,VALID,93.386,VALID,92.714,VALID,641.123,VALID,641.149,VALID,641.093,VALID,0,VALID,0.009,VALID,0.036,VALID,0,VALID,2.703,VALID,58,VALID,85,VALID,22,VALID,73,VALID,3.797,VALID,6.102,VALID,2.203,VALID,4.641,VALID,13.089
3/11/18,7:30:06 PM,5.543,VALID,5.587,VALID,5.51,VALID,93.027,VALID,93.267,VALID,92.742,VALID,641.174,VALID,641.213,VALID,641.132,VALID,0,VALID,0.005,VALID,0.03,VALID,0,VALID,1.401,VALID,70,VALID,101,VALID,40,VALID,57,VALID,3.773,VALID,6.102,VALID,2.102,VALID,4.547,VALID,13.075
3/11/18,7:35:06 PM,5.556,VALID,5.588,VALID,5.478,VALID,93.05,VALID,93.867,VALID,92.551,VALID,641.195,VALID,641.228,VALID,641.157,VALID,0,VALID,0.011,VALID,0.04,VALID,0,VALID,3.287,VALID,66,VALID,103,VALID,35,VALID,69,VALID,3.688,VALID,6.297,VALID,1.898,VALID,4.446,VALID,13.063
3/11/18,7:40:06 PM,5.529,VALID,5.575,VALID,5.482,VALID,93.427,VALID,93.868,VALID,93.104,VALID,641.223,VALID,641.272,VALID,641.171,VALID,0,VALID,0.017,VALID,0.046,VALID,0,VALID,5.145,VALID,62,VALID,86,VALID,24,VALID,54,VALID,4.617,VALID,7.102,VALID,2.898,VALID,5.022,VALID,13.052
3/11/18,7:45:06 PM,5.574,VALID,5.612,VALID,5.543,VALID,93.063,VALID,93.412,VALID,92.652,VALID,641.289,VALID,641.337,VALID,641.241,VALID,0,VALID,0.008,VALID,0.049,VALID,0,VALID,2.372,VALID,67,VALID,89,VALID,37,VALID,53,VALID,4.336,VALID,6.398,VALID,2.5,VALID,5.251,VALID,13.044
3/11/18,7:50:06 PM,5.624,VALID,5.657,VALID,5.595,VALID,92.624,VALID,92.904,VALID,92.42,VALID,641.331,VALID,641.39,VALID,641.257,VALID,0,VALID,0.02,VALID,0.052,VALID,0,VALID,5.876,VALID,53,VALID,78,VALID,20,VALID,52,VALID,4.102,VALID,7.102,VALID,1.898,VALID,4.995,VALID,13.038
3/11/18,7:55:06 PM,5.599,VALID,5.622,VALID,5.578,VALID,92.809,VALID,92.99,VALID,92.547,VALID,641.386,VALID,641.418,VALID,641.359,VALID,0,VALID,0.026,VALID,0.049,VALID,0.005,VALID,7.903,VALID,59,VALID,79,VALID,31,VALID,55,VALID,3.617,VALID,5.203,VALID,1.703,VALID,4.406,VALID,13.033
3/11/18,8:00:06 PM,5.627,VALID,5.639,VALID,5.608,VALID,92.432,VALID,92.536,VALID,92.031,VALID,641.383,VALID,641.444,VALID,641.315,VALID,0,VALID,0.019,VALID,0.046,VALID,0,VALID,5.775,VALID,56,VALID,77,VALID,353,VALID,62,VALID,2.594,VALID,4.5,VALID,0.797,VALID,3.156,VALID,13.027
3/11/18,8:05:06 PM,5.664,VALID,5.684,VALID,5.632,VALID,91.941,VALID,92.606,VALID,91.571,VALID,641.336,VALID,641.386,VALID,641.288,VALID,0,VALID,0.011,VALID,0.041,VALID,0,VALID,3.425,VALID,66,VALID,130,VALID,19,VALID,40,VALID,1.305,VALID,2.5,VALID,0.5,VALID,1.669,VALID,13.022
3/11/18,8:10:06 PM,5.597,VALID,5.628,VALID,5.576,VALID,92.453,VALID,92.599,VALID,92.227,VALID,641.379,VALID,641.403,VALID,641.334,VALID,0,VALID,0.009,VALID,0.036,VALID,0,VALID,2.802,VALID,72,VALID,130,VALID,22,VALID,60,VALID,1.625,VALID,3.297,VALID,0.398,VALID,2.07,VALID,13.017
3/11/18,8:15:06 PM,5.695,VALID,5.779,VALID,5.578,VALID,91.559,VALID,92.564,VALID,91.056,VALID,641.428,VALID,641.482,VALID,641.384,VALID,0,VALID,0.009,VALID,0.049,VALID,0,VALID,2.775,VALID,59,VALID,95,VALID,24,VALID,67,VALID,3.273,VALID,5.398,VALID,1.898,VALID,4.041,VALID,13.014
3/11/18,8:20:06 PM,5.715,VALID,5.763,VALID,5.684,VALID,91.882,VALID,92.113,VALID,91.336,VALID,641.477,VALID,641.508,VALID,641.446,VALID,0,VALID,0.011,VALID,0.034,VALID,0,VALID,3.251,VALID,54,VALID,79,VALID,28,VALID,59,VALID,4.094,VALID,6.102,VALID,2.297,VALID,4.973,VALID,13.011
3/11/18,8:25:06 PM,5.635,VALID,5.71,VALID,5.593,VALID,92.926,VALID,93.289,VALID,92.129,VALID,641.528,VALID,641.564,VALID,641.496,VALID,0,VALID,0.008,VALID,0.034,VALID,0,VALID,2.323,VALID,47,VALID,75,VALID,3,VALID,45,VALID,4.109,VALID,6.297,VALID,2.102,VALID,5.029,VALID,13.007
3/11/18,8:30:06 PM,5.569,VALID,5.596,VALID,5.544,VALID,93.536,VALID,93.739,VALID,93.314,VALID,641.54,VALID,641.569,VALID,641.51,VALID,0,VALID,0.011,VALID,0.037,VALID,0,VALID,3.199,VALID,53,VALID,96,VALID,24,VALID,58,VALID,3.344,VALID,6,VALID,1.398,VALID,4.079,VALID,13.002
3/11/18,8:35:07 PM,5.542,VALID,5.565,VALID,5.518,VALID,93.477,VALID,93.706,VALID,93.235,VALID,641.579,VALID,641.624,VALID,641.527,VALID,0,VALID,0.028,VALID,0.057,VALID,0,VALID,8.325,VALID,69,VALID,94,VALID,38,VALID,74,VALID,2.867,VALID,4.703,VALID,1.203,VALID,3.505,VALID,13.001
3/11/18,8:40:07 PM,5.542,VALID,5.562,VALID,5.519,VALID,93.397,VALID,93.563,VALID,93.173,VALID,641.634,VALID,641.678,VALID,641.594,VALID,0,VALID,0.026,VALID,0.057,VALID,0,VALID,7.717,VALID,79,VALID,110,VALID,46,VALID,82,VALID,2.281,VALID,3.797,VALID,0.898,VALID,2.793,VALID,12.995
3/11/18,8:45:07 PM,5.588,VALID,5.643,VALID,5.531,VALID,92.561,VALID,93.153,VALID,92.064,VALID,641.668,VALID,641.696,VALID,641.639,VALID,0,VALID,0.027,VALID,0.059,VALID,0.002,VALID,8.121,VALID,73,VALID,116,VALID,28,VALID,65,VALID,2.75,VALID,4.203,VALID,1.398,VALID,3.381,VALID,12.993
3/11/18,8:50:07 PM,5.642,VALID,5.658,VALID,5.614,VALID,91.976,VALID,92.293,VALID,91.804,VALID,641.677,VALID,641.708,VALID,641.647,VALID,0,VALID,0.004,VALID,0.04,VALID,0,VALID,1.073,VALID,74,VALID,125,VALID,16,VALID,61,VALID,1.906,VALID,4.203,VALID,0.297,VALID,2.388,VALID,12.99
3/11/18,8:55:07 PM,5.58,VALID,5.609,VALID,5.553,VALID,92.614,VALID,92.833,VALID,92.32,VALID,641.693,VALID,641.721,VALID,641.661,VALID,0,VALID,0.001,VALID,0.013,VALID,0,VALID,0.28,VALID,73,VALID,99,VALID,17,VALID,80,VALID,2.148,VALID,3.703,VALID,1.102,VALID,2.636,VALID,12.988
3/11/18,9:00:07 PM,5.563,VALID,5.573,VALID,5.549,VALID,92.78,VALID,92.89,VALID,92.711,VALID,641.682,VALID,641.71,VALID,641.647,VALID,0,VALID,0,VALID,0.013,VALID,0,VALID,0.144,VALID,77,VALID,116,VALID,37,VALID,70,VALID,1.578,VALID,2.703,VALID,0.602,VALID,1.949,VALID,12.986
3/11/18,9:05:07 PM,5.556,VALID,5.573,VALID,5.529,VALID,92.83,VALID,93.216,VALID,92.648,VALID,641.741,VALID,641.788,VALID,641.679,VALID,0,VALID,0.012,VALID,0.042,VALID,0,VALID,3.563,VALID,71,VALID,149,VALID,15,VALID,97,VALID,1.57,VALID,3.797,VALID,0,VALID,2.015,VALID,12.983
3/11/18,9:10:07 PM,5.51,VALID,5.529,VALID,5.484,VALID,93.338,VALID,93.819,VALID,93.201,VALID,641.788,VALID,641.814,VALID,641.749,VALID,0,VALID,0.014,VALID,0.04,VALID,0,VALID,4.319,VALID,66,VALID,117,VALID,9,VALID,41,VALID,2.133,VALID,3.797,VALID,0.602,VALID,2.694,VALID,12.979
3/11/18,9:15:07 PM,5.446,VALID,5.488,VALID,5.418,VALID,94.149,VALID,94.458,VALID,93.852,VALID,641.834,VALID,641.885,VALID,641.792,VALID,0,VALID,0.013,VALID,0.042,VALID,0,VALID,3.974,VALID,73,VALID,110,VALID,31,VALID,82,VALID,1.883,VALID,3.297,VALID,1,VALID,2.342,VALID,12.977
3/11/18,9:20:07 PM,5.467,VALID,5.516,VALID,5.416,VALID,94.095,VALID,94.356,VALID,93.784,VALID,641.914,VALID,641.966,VALID,641.846,VALID,0,VALID,0.002,VALID,0.029,VALID,0,VALID,0.68,VALID,81,VALID,222,VALID,33,VALID,58,VALID,2.508,VALID,4.898,VALID,0.297,VALID,3.168,VALID,12.973
3/11/18,9:25:07 PM,5.477,VALID,5.517,VALID,5.421,VALID,94.235,VALID,94.858,VALID,93.852,VALID,641.968,VALID,642,VALID,641.944,VALID,0,VALID,0.003,VALID,0.029,VALID,0,VALID,0.948,VALID,73,VALID,104,VALID,45,VALID,74,VALID,3,VALID,5.203,VALID,1.5,VALID,3.655,VALID,12.972
3/11/18,9:30:07 PM,5.405,VALID,5.433,VALID,5.381,VALID,94.874,VALID,95.07,VALID,94.57,VALID,642.004,VALID,642.04,VALID,641.958,VALID,0,VALID,0.005,VALID,0.031,VALID,0,VALID,1.492,VALID,62,VALID,114,VALID,10,VALID,76,VALID,2.562,VALID,4.602,VALID,0.797,VALID,3.157,VALID,12.97
3/11/18,9:35:07 PM,5.45,VALID,5.47,VALID,5.432,VALID,94.292,VALID,94.538,VALID,94.204,VALID,642.024,VALID,642.074,VALID,641.995,VALID,0,VALID,0.009,VALID,0.033,VALID,0,VALID,2.839,VALID,74,VALID,109,VALID,359,VALID,82,VALID,2.281,VALID,3.898,VALID,0.5,VALID,2.824,VALID,12.967
3/11/18,9:40:06 PM,5.485,VALID,5.571,VALID,5.443,VALID,93.855,VALID,94.329,VALID,92.877,VALID,642.078,VALID,642.127,VALID,642.043,VALID,0,VALID,0.007,VALID,0.034,VALID,0,VALID,2.188,VALID,81,VALID,125,VALID,40,VALID,84,VALID,2.344,VALID,4.203,VALID,1,VALID,2.944,VALID,12.965
3/11/18,9:45:06 PM,5.651,VALID,5.696,VALID,5.578,VALID,91.991,VALID,92.889,VALID,91.155,VALID,642.125,VALID,642.151,VALID,642.076,VALID,0,VALID,0.009,VALID,0.034,VALID,0,VALID,2.818,VALID,76,VALID,129,VALID,49,VALID,63,VALID,2.867,VALID,5.203,VALID,0.898,VALID,3.544,VALID,12.963
3/11/18,9:50:06 PM,5.723,VALID,5.765,VALID,5.696,VALID,90.853,VALID,91.094,VALID,90.439,VALID,642.133,VALID,642.158,VALID,642.09,VALID,0,VALID,0.007,VALID,0.038,VALID,0,VALID,1.97,VALID,71,VALID,118,VALID,39,VALID,66,VALID,3.016,VALID,4.703,VALID,1.398,VALID,3.693,VALID,12.961
3/11/18,9:55:06 PM,5.736,VALID,5.758,VALID,5.714,VALID,90.754,VALID,91.024,VALID,90.455,VALID,642.151,VALID,642.186,VALID,642.127,VALID,0,VALID,0.002,VALID,0.021,VALID,0,VALID,0.713,VALID,91,VALID,123,VALID,54,VALID,64,VALID,2.062,VALID,3.602,VALID,0.398,VALID,2.546,VALID,12.96
3/11/18,10:00:06 PM,5.774,VALID,5.828,VALID,5.716,VALID,90.312,VALID,91.072,VALID,89.755,VALID,642.176,VALID,642.2,VALID,642.141,VALID,0,VALID,0.002,VALID,0.022,VALID,0,VALID,0.615,VALID,80,VALID,126,VALID,42,VALID,99,VALID,2.32,VALID,4.602,VALID,0.898,VALID,2.896,VALID,12.956
3/11/18,10:05:06 PM,5.691,VALID,5.745,VALID,5.615,VALID,91.471,VALID,92.571,VALID,90.649,VALID,642.214,VALID,642.253,VALID,642.175,VALID,0,VALID,0.006,VALID,0.031,VALID,0,VALID,1.808,VALID,54,VALID,87,VALID,28,VALID,55,VALID,4.023,VALID,6.102,VALID,1.102,VALID,4.901,VALID,12.955
3/11/18,10:10:06 PM,5.53,VALID,5.607,VALID,5.451,VALID,93.423,VALID,94.233,VALID,92.584,VALID,642.209,VALID,642.251,VALID,642.161,VALID,0,VALID,0.007,VALID,0.053,VALID,0,VALID,2.067,VALID,51,VALID,85,VALID,19,VALID,51,VALID,3.797,VALID,6.398,VALID,1.102,VALID,4.656,VALID,12.95
3/11/18,10:15:06 PM,5.439,VALID,5.463,VALID,5.422,VALID,94.423,VALID,94.586,VALID,94.21,VALID,642.258,VALID,642.284,VALID,642.238,VALID,0,VALID,0.012,VALID,0.035,VALID,0,VALID,3.454,VALID,61,VALID,103,VALID,25,VALID,66,VALID,3.266,VALID,5.297,VALID,1.602,VALID,4.024,VALID,12.946
3/11/18,10:20:06 PM,5.454,VALID,5.504,VALID,5.415,VALID,94.317,VALID,94.615,VALID,93.95,VALID,642.311,VALID,642.352,VALID,642.245,VALID,0,VALID,0.012,VALID,0.05,VALID,0,VALID,3.531,VALID,69,VALID,88,VALID,37,VALID,75,VALID,4.016,VALID,6.398,VALID,2.102,VALID,4.869,VALID,12.944
3/11/18,10:25:06 PM,5.485,VALID,5.503,VALID,5.471,VALID,93.986,VALID,94.04,VALID,93.945,VALID,642.361,VALID,642.425,VALID,642.297,VALID,0,VALID,0.017,VALID,0.046,VALID,0,VALID,5.132,VALID,70,VALID,102,VALID,45,VALID,64,VALID,3.508,VALID,4.797,VALID,2,VALID,4.26,VALID,12.94
3/11/18,10:30:06 PM,5.466,VALID,5.483,VALID,5.444,VALID,94.08,VALID,94.211,VALID,93.944,VALID,642.417,VALID,642.44,VALID,642.394,VALID,0,VALID,0.019,VALID,0.054,VALID,0,VALID,5.567,VALID,85,VALID,133,VALID,31,VALID,67,VALID,2.203,VALID,4.5,VALID,0.398,VALID,2.802,VALID,12.937
3/11/18,10:35:06 PM,5.471,VALID,5.505,VALID,5.436,VALID,93.537,VALID,94.224,VALID,92.958,VALID,642.446,VALID,642.481,VALID,642.411,VALID,0,VALID,0.017,VALID,0.054,VALID,0,VALID,4.954,VALID,85,VALID,120,VALID,49,VALID,81,VALID,2.508,VALID,4.602,VALID,1.297,VALID,3.101,VALID,12.937
3/11/18,10:40:06 PM,5.503,VALID,5.513,VALID,5.487,VALID,92.397,VALID,92.893,VALID,91.363,VALID,642.461,VALID,642.509,VALID,642.422,VALID,0,VALID,0.018,VALID,0.043,VALID,0,VALID,5.516,VALID,83,VALID,132,VALID,40,VALID,98,VALID,2.359,VALID,4,VALID,1.297,VALID,2.97,VALID,12.934
3/11/18,10:45:06 PM,5.582,VALID,5.618,VALID,5.514,VALID,90.351,VALID,91.252,VALID,89.33,VALID,642.46,VALID,642.489,VALID,642.425,VALID,0,VALID,0.018,VALID,0.044,VALID,0,VALID,5.508,VALID,98,VALID,151,VALID,63,VALID,108,VALID,2.547,VALID,4.898,VALID,0.297,VALID,3.174,VALID,12.933
3/11/18,10:50:06 PM,5.655,VALID,5.686,VALID,5.598,VALID,88.463,VALID,89.267,VALID,87.933,VALID,642.479,VALID,642.523,VALID,642.428,VALID,0,VALID,0.005,VALID,0.059,VALID,0,VALID,1.649,VALID,103,VALID,146,VALID,29,VALID,98,VALID,2.539,VALID,5.203,VALID,0.398,VALID,3.214,VALID,12.93
3/11/18,10:55:06 PM,5.691,VALID,5.776,VALID,5.6,VALID,87.379,VALID,88.471,VALID,86.603,VALID,642.467,VALID,642.492,VALID,642.41,VALID,0,VALID,0.002,VALID,0.031,VALID,0,VALID,0.726,VALID,102,VALID,151,VALID,38,VALID,111,VALID,3.172,VALID,7.398,VALID,0.297,VALID,3.99,VALID,12.929
3/11/18,11:00:06 PM,5.425,VALID,5.594,VALID,5.319,VALID,90.27,VALID,91.137,VALID,88.488,VALID,642.465,VALID,642.495,VALID,642.402,VALID,0,VALID,0.002,VALID,0.021,VALID,0,VALID,0.664,VALID,98,VALID,238,VALID,49,VALID,90,VALID,2.383,VALID,5.398,VALID,0,VALID,3.108,VALID,12.924
3/11/18,11:05:06 PM,5.319,VALID,5.375,VALID,5.28,VALID,90.967,VALID,91.169,VALID,90.731,VALID,642.427,VALID,642.466,VALID,642.374,VALID,0,VALID,0.002,VALID,0.023,VALID,0,VALID,0.714,VALID,105,VALID,149,VALID,54,VALID,103,VALID,2.117,VALID,5,VALID,0,VALID,2.642,VALID,12.924
3/11/18,11:10:06 PM,5.438,VALID,5.541,VALID,5.351,VALID,90.664,VALID,91.201,VALID,89.983,VALID,642.374,VALID,642.421,VALID,642.323,VALID,0,VALID,0.002,VALID,0.018,VALID,0,VALID,0.693,VALID,114,VALID,165,VALID,56,VALID,118,VALID,2.617,VALID,5.602,VALID,0.5,VALID,3.247,VALID,12.923
