,,Calc_Instant_Hum_1m,,Calc_Instant_Hum_1m,,Calc_Instant_Hum_1m,,Calc_Instant_Lluvia_1m,,Calc_Instant_Temp_1m,,Calc_Instant_Temp_1m,,Calc_Instant_Temp_1m,,Calc_Instant_PBaro1_1m,,Calc_Instant_PBaro1_1m,,Calc_Instant_PBaro1_1m,
time,status,Avg,status,Max,status,Min,status,Sum,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,
12/12/16 9:50:06 PM,VALID,90.739,VALID,90.799,VALID,90.627,VALID,0.0,VALID,5.701,VALID,5.746,VALID,5.677,VALID,647.398,VALID,647.406,VALID,647.392,
12/12/16 9:51:06 PM,VALID,91.597,VALID,91.867,VALID,91.192,VALID,0.0,VALID,5.813,VALID,5.842,VALID,5.793,VALID,647.4,VALID,647.424,VALID,647.371,
12/12/16 9:52:06 PM,VALID,92.042,VALID,92.197,VALID,91.932,VALID,0.0,VALID,5.874,VALID,5.884,VALID,5.867,VALID,647.417,VALID,647.431,VALID,647.402,
12/12/16 9:53:06 PM,VALID,91.553,VALID,91.831,VALID,91.392,VALID,0.0,VALID,5.925,VALID,5.948,VALID,5.911,VALID,647.405,VALID,647.424,VALID,647.39,
12/12/16 9:54:06 PM,VALID,90.395,VALID,90.667,VALID,90.259,VALID,0.0,VALID,5.975,VALID,6.011,VALID,5.943,VALID,647.402,VALID,647.415,VALID,647.391,
12/12/16 9:55:06 PM,VALID,90.91,VALID,91.632,VALID,90.37,VALID,0.0,VALID,6.135,VALID,6.168,VALID,6.069,VALID,647.402,VALID,647.412,VALID,647.386,
12/12/16 9:56:07 PM,VALID,91.62,VALID,92.157,VALID,90.835,VALID,0.0,VALID,6.139,VALID,6.164,VALID,6.116,VALID,647.383,VALID,647.388,VALID,647.377,
12/12/16 9:57:06 PM,VALID,88.358,VALID,89.731,VALID,87.144,VALID,0.0,VALID,6.12,VALID,6.131,VALID,6.111,VALID,647.382,VALID,647.392,VALID,647.373,
12/12/16 9:58:07 PM,VALID,85.752,VALID,86.369,VALID,85.243,VALID,0.0,VALID,6.14,VALID,6.158,VALID,6.126,VALID,647.376,VALID,647.389,VALID,647.352,
12/12/16 9:59:06 PM,VALID,86.054,VALID,86.876,VALID,85.212,VALID,0.0,VALID,6.245,VALID,6.277,VALID,6.224,VALID,647.396,VALID,647.398,VALID,647.394,
12/12/16 10:00:07 PM,VALID,87.889,VALID,88.538,VALID,87.199,VALID,0.0,VALID,6.317,VALID,6.337,VALID,6.297,VALID,647.386,VALID,647.411,VALID,647.374,
12/12/16 10:01:06 PM,VALID,88.058,VALID,88.268,VALID,87.765,VALID,0.0,VALID,6.332,VALID,6.342,VALID,6.321,VALID,647.368,VALID,647.376,VALID,647.362,
12/12/16 10:02:07 PM,VALID,89.089,VALID,89.565,VALID,88.708,VALID,0.0,VALID,6.333,VALID,6.351,VALID,6.322,VALID,647.363,VALID,647.367,VALID,647.36,
12/12/16 10:03:06 PM,VALID,88.989,VALID,89.862,VALID,88.539,VALID,0.0,VALID,6.314,VALID,6.337,VALID,6.275,VALID,647.376,VALID,647.389,VALID,647.366,
12/12/16 10:04:06 PM,VALID,88.205,VALID,88.601,VALID,87.543,VALID,0.0,VALID,6.301,VALID,6.34,VALID,6.276,VALID,647.382,VALID,647.389,VALID,647.37,
12/12/16 10:05:06 PM,VALID,88.624,VALID,89.072,VALID,87.868,VALID,0.0,VALID,6.339,VALID,6.363,VALID,6.314,VALID,647.386,VALID,647.396,VALID,647.375,
12/12/16 10:06:06 PM,VALID,88.017,VALID,88.406,VALID,87.74,VALID,0.0,VALID,6.304,VALID,6.309,VALID,6.298,VALID,647.385,VALID,647.397,VALID,647.361,
12/12/16 10:07:06 PM,VALID,87.734,VALID,87.908,VALID,87.596,VALID,0.0,VALID,6.325,VALID,6.342,VALID,6.296,VALID,647.385,VALID,647.399,VALID,647.378,
12/12/16 10:08:06 PM,VALID,87.209,VALID,87.477,VALID,86.976,VALID,0.0,VALID,6.375,VALID,6.399,VALID,6.358,VALID,647.391,VALID,647.405,VALID,647.374,
12/12/16 10:09:06 PM,VALID,86.996,VALID,87.409,VALID,86.77,VALID,0.0,VALID,6.446,VALID,6.458,VALID,6.425,VALID,647.397,VALID,647.403,VALID,647.386,
12/12/16 10:10:06 PM,VALID,87.861,VALID,88.008,VALID,87.734,VALID,0.0,VALID,6.485,VALID,6.506,VALID,6.466,VALID,647.386,VALID,647.398,VALID,647.364,
12/12/16 10:11:06 PM,VALID,87.474,VALID,88.066,VALID,86.444,VALID,0.0,VALID,6.485,VALID,6.514,VALID,6.461,VALID,647.393,VALID,647.396,VALID,647.391,
12/12/16 10:12:07 PM,VALID,84.898,VALID,85.071,VALID,84.612,VALID,0.0,VALID,6.503,VALID,6.507,VALID,6.495,VALID,647.4,VALID,647.408,VALID,647.387,
12/12/16 10:13:06 PM,VALID,84.341,VALID,84.37,VALID,84.307,VALID,0.0,VALID,6.498,VALID,6.515,VALID,6.486,VALID,647.407,VALID,647.413,VALID,647.397,
12/12/16 10:14:06 PM,VALID,84.688,VALID,85.249,VALID,84.279,VALID,0.0,VALID,6.538,VALID,6.57,VALID,6.505,VALID,647.42,VALID,647.425,VALID,647.412,
12/12/16 10:15:06 PM,VALID,85.798,VALID,86.21,VALID,85.379,VALID,0.0,VALID,6.595,VALID,6.625,VALID,6.576,VALID,647.426,VALID,647.441,VALID,647.41,
12/12/16 10:16:06 PM,VALID,85.521,VALID,86.337,VALID,84.814,VALID,0.0,VALID,6.668,VALID,6.705,VALID,6.625,VALID,647.427,VALID,647.442,VALID,647.409,
12/12/16 10:17:06 PM,VALID,87.32,VALID,87.542,VALID,86.911,VALID,0.0,VALID,6.669,VALID,6.678,VALID,6.658,VALID,647.422,VALID,647.441,VALID,647.41,
12/12/16 10:18:06 PM,VALID,84.612,VALID,85.979,VALID,83.409,VALID,0.0,VALID,6.649,VALID,6.651,VALID,6.645,VALID,647.446,VALID,647.451,VALID,647.442,
12/12/16 10:19:06 PM,VALID,83.212,VALID,83.948,VALID,82.649,VALID,0.0,VALID,6.679,VALID,6.691,VALID,6.664,VALID,647.436,VALID,647.441,VALID,647.432,
12/12/16 10:20:06 PM,VALID,82.579,VALID,84.441,VALID,81.286,VALID,0.0,VALID,6.676,VALID,6.697,VALID,6.654,VALID,647.437,VALID,647.447,VALID,647.423,
12/12/16 10:21:06 PM,VALID,80.673,VALID,81.348,VALID,79.95,VALID,0.0,VALID,6.696,VALID,6.707,VALID,6.684,VALID,647.443,VALID,647.455,VALID,647.432,
12/12/16 10:22:06 PM,VALID,79.997,VALID,80.154,VALID,79.887,VALID,0.0,VALID,6.743,VALID,6.764,VALID,6.725,VALID,647.428,VALID,647.437,VALID,647.42,
12/12/16 10:23:06 PM,VALID,81.762,VALID,83.08,VALID,80.453,VALID,0.0,VALID,6.801,VALID,6.823,VALID,6.783,VALID,647.44,VALID,647.454,VALID,647.428,
12/12/16 10:24:06 PM,VALID,84.311,VALID,84.573,VALID,84.114,VALID,0.0,VALID,6.825,VALID,6.828,VALID,6.824,VALID,647.442,VALID,647.476,VALID,647.413,
12/12/16 10:25:06 PM,VALID,86.395,VALID,87.037,VALID,85.744,VALID,0.0,VALID,6.862,VALID,6.898,VALID,6.843,VALID,647.443,VALID,647.457,VALID,647.429,
12/12/16 10:26:06 PM,VALID,88.498,VALID,88.879,VALID,88.008,VALID,0.0,VALID,6.777,VALID,6.845,VALID,6.711,VALID,647.443,VALID,647.453,VALID,647.437,
12/12/16 10:27:06 PM,VALID,89.481,VALID,89.9,VALID,89.001,VALID,0.0,VALID,6.604,VALID,6.661,VALID,6.557,VALID,647.467,VALID,647.473,VALID,647.459,
12/12/16 10:28:07 PM,VALID,90.71,VALID,91.197,VALID,90.231,VALID,0.0,VALID,6.526,VALID,6.531,VALID,6.522,VALID,647.459,VALID,647.468,VALID,647.447,
12/12/16 10:29:06 PM,VALID,91.735,VALID,91.797,VALID,91.638,VALID,0.0,VALID,6.441,VALID,6.458,VALID,6.421,VALID,647.479,VALID,647.495,VALID,647.466,
12/12/16 10:30:06 PM,VALID,91.945,VALID,92.134,VALID,91.834,VALID,0.0,VALID,6.391,VALID,6.405,VALID,6.372,VALID,647.472,VALID,647.477,VALID,647.465,
12/12/16 10:31:06 PM,VALID,92.459,VALID,92.637,VALID,92.302,VALID,0.0,VALID,6.365,VALID,6.376,VALID,6.356,VALID,647.464,VALID,647.47,VALID,647.453,
12/12/16 10:32:07 PM,VALID,92.977,VALID,93.165,VALID,92.801,VALID,0.0,VALID,6.365,VALID,6.373,VALID,6.358,VALID,647.447,VALID,647.465,VALID,647.428,
12/12/16 10:33:06 PM,VALID,93.374,VALID,93.431,VALID,93.332,VALID,0.0,VALID,6.324,VALID,6.327,VALID,6.32,VALID,647.477,VALID,647.488,VALID,647.469,
12/12/16 10:34:06 PM,VALID,93.793,VALID,93.9,VALID,93.658,VALID,0.0,VALID,6.261,VALID,6.308,VALID,6.212,VALID,647.475,VALID,647.492,VALID,647.465,
12/12/16 10:35:06 PM,VALID,93.918,VALID,93.997,VALID,93.824,VALID,0.0,VALID,6.115,VALID,6.146,VALID,6.079,VALID,647.463,VALID,647.492,VALID,647.446,
12/12/16 10:36:06 PM,VALID,94.249,VALID,94.361,VALID,94.09,VALID,0.0,VALID,6.032,VALID,6.062,VALID,5.998,VALID,647.476,VALID,647.49,VALID,647.455,
12/12/16 10:37:06 PM,VALID,94.548,VALID,94.695,VALID,94.421,VALID,0.0,VALID,5.958,VALID,5.962,VALID,5.952,VALID,647.452,VALID,647.476,VALID,647.438,
12/12/16 10:38:06 PM,VALID,94.969,VALID,95.06,VALID,94.886,VALID,0.0,VALID,5.926,VALID,5.943,VALID,5.91,VALID,647.466,VALID,647.481,VALID,647.444,
12/12/16 10:39:06 PM,VALID,95.194,VALID,95.248,VALID,95.12,VALID,0.0,VALID,5.855,VALID,5.9,VALID,5.814,VALID,647.448,VALID,647.473,VALID,647.435,
12/12/16 10:40:06 PM,VALID,95.191,VALID,95.195,VALID,95.185,VALID,0.0,VALID,5.765,VALID,5.789,VALID,5.752,VALID,647.448,VALID,647.461,VALID,647.437,
12/12/16 10:41:06 PM,VALID,95.27,VALID,95.325,VALID,95.228,VALID,0.0,VALID,5.713,VALID,5.724,VALID,5.693,VALID,647.43,VALID,647.433,VALID,647.425,
12/12/16 10:42:06 PM,VALID,95.345,VALID,95.357,VALID,95.322,VALID,0.0,VALID,5.645,VALID,5.677,VALID,5.612,VALID,647.441,VALID,647.449,VALID,647.431,
12/12/16 10:43:06 PM,VALID,95.256,VALID,95.29,VALID,95.226,VALID,0.0,VALID,5.601,VALID,5.602,VALID,5.599,VALID,647.428,VALID,647.447,VALID,647.413,
12/12/16 10:44:07 PM,VALID,95.343,VALID,95.358,VALID,95.314,VALID,0.0,VALID,5.587,VALID,5.596,VALID,5.578,VALID,647.439,VALID,647.444,VALID,647.432,
12/12/16 10:45:06 PM,VALID,95.395,VALID,95.415,VALID,95.382,VALID,0.0,VALID,5.571,VALID,5.59,VALID,5.552,VALID,647.437,VALID,647.452,VALID,647.427,
12/12/16 10:46:06 PM,VALID,95.266,VALID,95.315,VALID,95.225,VALID,0.0,VALID,5.532,VALID,5.539,VALID,5.527,VALID,647.433,VALID,647.438,VALID,647.425,
12/12/16 10:47:06 PM,VALID,95.22,VALID,95.245,VALID,95.191,VALID,0.0,VALID,5.548,VALID,5.557,VALID,5.538,VALID,647.422,VALID,647.44,VALID,647.412,
12/12/16 10:48:07 PM,VALID,95.131,VALID,95.255,VALID,95.049,VALID,0.0,VALID,5.505,VALID,5.511,VALID,5.497,VALID,647.415,VALID,647.43,VALID,647.388,
12/12/16 10:49:07 PM,VALID,94.996,VALID,95.05,VALID,94.916,VALID,0.0,VALID,5.495,VALID,5.498,VALID,5.491,VALID,647.411,VALID,647.425,VALID,647.392,
12/12/16 10:50:07 PM,VALID,95.045,VALID,95.158,VALID,94.957,VALID,0.0,VALID,5.524,VALID,5.545,VALID,5.509,VALID,647.392,VALID,647.398,VALID,647.383,
12/12/16 10:51:07 PM,VALID,95.385,VALID,95.421,VALID,95.312,VALID,0.0,VALID,5.547,VALID,5.559,VALID,5.539,VALID,647.391,VALID,647.397,VALID,647.384,
12/12/16 10:52:07 PM,VALID,95.653,VALID,95.784,VALID,95.521,VALID,0.0,VALID,5.541,VALID,5.55,VALID,5.536,VALID,647.396,VALID,647.422,VALID,647.36,
12/12/16 10:53:07 PM,VALID,95.941,VALID,95.986,VALID,95.853,VALID,0.0,VALID,5.535,VALID,5.553,VALID,5.525,VALID,647.392,VALID,647.405,VALID,647.381,
12/12/16 10:54:06 PM,VALID,96.109,VALID,96.155,VALID,96.052,VALID,0.0,VALID,5.499,VALID,5.512,VALID,5.486,VALID,647.407,VALID,647.411,VALID,647.405,
12/12/16 10:55:06 PM,VALID,96.241,VALID,96.287,VALID,96.218,VALID,0.0,VALID,5.485,VALID,5.491,VALID,5.479,VALID,647.405,VALID,647.447,VALID,647.381,
12/12/16 10:56:06 PM,VALID,96.361,VALID,96.42,VALID,96.32,VALID,0.0,VALID,5.479,VALID,5.484,VALID,5.472,VALID,647.389,VALID,647.416,VALID,647.352,
12/12/16 10:57:06 PM,VALID,96.458,VALID,96.474,VALID,96.45,VALID,0.0,VALID,5.459,VALID,5.468,VALID,5.45,VALID,647.398,VALID,647.404,VALID,647.388,
12/12/16 10:58:06 PM,VALID,96.513,VALID,96.519,VALID,96.511,VALID,0.0,VALID,5.439,VALID,5.444,VALID,5.435,VALID,647.389,VALID,647.423,VALID,647.368,
12/12/16 10:59:06 PM,VALID,96.549,VALID,96.553,VALID,96.543,VALID,0.0,VALID,5.427,VALID,5.433,VALID,5.424,VALID,647.401,VALID,647.417,VALID,647.387,
12/12/16 11:00:07 PM,VALID,96.472,VALID,96.518,VALID,96.411,VALID,0.0,VALID,5.407,VALID,5.413,VALID,5.4,VALID,647.412,VALID,647.421,VALID,647.404,
12/12/16 11:01:06 PM,VALID,96.407,VALID,96.419,VALID,96.385,VALID,0.0,VALID,5.404,VALID,5.41,VALID,5.397,VALID,647.38,VALID,647.39,VALID,647.364,
12/12/16 11:02:06 PM,VALID,96.35,VALID,96.384,VALID,96.317,VALID,0.0,VALID,5.378,VALID,5.386,VALID,5.372,VALID,647.387,VALID,647.393,VALID,647.381,
12/12/16 11:03:06 PM,VALID,96.428,VALID,96.452,VALID,96.416,VALID,0.0,VALID,5.384,VALID,5.394,VALID,5.374,VALID,647.401,VALID,647.42,VALID,647.383,
12/12/16 11:04:06 PM,VALID,96.462,VALID,96.55,VALID,96.385,VALID,0.0,VALID,5.402,VALID,5.426,VALID,5.379,VALID,647.392,VALID,647.421,VALID,647.372,
12/12/16 11:05:06 PM,VALID,96.652,VALID,96.676,VALID,96.609,VALID,0.0,VALID,5.403,VALID,5.408,VALID,5.396,VALID,647.401,VALID,647.428,VALID,647.38,
12/12/16 11:06:06 PM,VALID,96.813,VALID,96.876,VALID,96.749,VALID,0.0,VALID,5.416,VALID,5.423,VALID,5.409,VALID,647.426,VALID,647.433,VALID,647.421,
12/12/16 11:07:06 PM,VALID,96.87,VALID,96.916,VALID,96.847,VALID,0.0,VALID,5.384,VALID,5.402,VALID,5.364,VALID,647.414,VALID,647.424,VALID,647.402,
12/12/16 11:08:07 PM,VALID,96.835,VALID,96.848,VALID,96.816,VALID,0.0,VALID,5.308,VALID,5.347,VALID,5.27,VALID,647.433,VALID,647.445,VALID,647.418,
12/12/16 11:09:06 PM,VALID,96.785,VALID,96.807,VALID,96.774,VALID,0.0,VALID,5.212,VALID,5.235,VALID,5.188,VALID,647.426,VALID,647.432,VALID,647.417,
12/12/16 11:10:06 PM,VALID,96.775,VALID,96.838,VALID,96.74,VALID,0.0,VALID,5.182,VALID,5.187,VALID,5.179,VALID,647.434,VALID,647.449,VALID,647.424,
12/12/16 11:11:06 PM,VALID,96.799,VALID,96.809,VALID,96.781,VALID,0.0,VALID,5.167,VALID,5.187,VALID,5.149,VALID,647.422,VALID,647.43,VALID,647.417,
12/12/16 11:12:07 PM,VALID,96.268,VALID,96.676,VALID,95.711,VALID,0.0,VALID,4.967,VALID,5.08,VALID,4.869,VALID,647.424,VALID,647.431,VALID,647.417,
12/12/16 11:13:06 PM,VALID,94.738,VALID,95.208,VALID,94.186,VALID,0.0,VALID,4.786,VALID,4.822,VALID,4.764,VALID,647.423,VALID,647.431,VALID,647.411,
12/12/16 11:14:06 PM,VALID,93.609,VALID,93.822,VALID,93.453,VALID,0.0,VALID,4.757,VALID,4.759,VALID,4.754,VALID,647.461,VALID,647.482,VALID,647.439,
12/12/16 11:15:06 PM,VALID,93.455,VALID,93.522,VALID,93.388,VALID,0.0,VALID,4.745,VALID,4.763,VALID,4.725,VALID,647.444,VALID,647.466,VALID,647.428,
12/12/16 11:16:06 PM,VALID,93.022,VALID,93.323,VALID,92.722,VALID,0.0,VALID,4.611,VALID,4.66,VALID,4.552,VALID,647.457,VALID,647.477,VALID,647.439,
12/12/16 11:17:06 PM,VALID,92.119,VALID,92.38,VALID,91.917,VALID,0.0,VALID,4.484,VALID,4.508,VALID,4.458,VALID,647.461,VALID,647.466,VALID,647.453,
12/12/16 11:18:07 PM,VALID,91.702,VALID,91.759,VALID,91.591,VALID,0.0,VALID,4.423,VALID,4.435,VALID,4.41,VALID,647.483,VALID,647.49,VALID,647.475,
12/12/16 11:19:06 PM,VALID,91.574,VALID,91.751,VALID,91.416,VALID,0.0,VALID,4.428,VALID,4.45,VALID,4.403,VALID,647.492,VALID,647.498,VALID,647.48,
12/12/16 11:20:06 PM,VALID,91.555,VALID,91.724,VALID,91.291,VALID,0.0,VALID,4.384,VALID,4.405,VALID,4.356,VALID,647.476,VALID,647.477,VALID,647.475,
12/12/16 11:21:06 PM,VALID,90.581,VALID,90.956,VALID,90.294,VALID,0.0,VALID,4.307,VALID,4.318,VALID,4.295,VALID,647.472,VALID,647.479,VALID,647.465,
12/12/16 11:22:06 PM,VALID,90.134,VALID,90.22,VALID,90.091,VALID,0.0,VALID,4.273,VALID,4.296,VALID,4.245,VALID,647.476,VALID,647.487,VALID,647.463,
12/12/16 11:23:06 PM,VALID,90.219,VALID,90.323,VALID,90.111,VALID,0.0,VALID,4.23,VALID,4.245,VALID,4.221,VALID,647.484,VALID,647.497,VALID,647.474,
12/12/16 11:24:06 PM,VALID,90.643,VALID,90.716,VALID,90.556,VALID,0.0,VALID,4.258,VALID,4.272,VALID,4.235,VALID,647.482,VALID,647.487,VALID,647.476,
12/12/16 11:25:06 PM,VALID,90.529,VALID,90.615,VALID,90.483,VALID,0.0,VALID,4.122,VALID,4.18,VALID,4.054,VALID,647.481,VALID,647.499,VALID,647.459,
12/12/16 11:26:06 PM,VALID,90.487,VALID,90.55,VALID,90.424,VALID,0.0,VALID,3.917,VALID,3.993,VALID,3.84,VALID,647.496,VALID,647.499,VALID,647.494,
12/12/16 11:27:06 PM,VALID,90.697,VALID,90.982,VALID,90.521,VALID,0.0,VALID,3.758,VALID,3.789,VALID,3.742,VALID,647.495,VALID,647.507,VALID,647.486,
12/12/16 11:28:06 PM,VALID,92.137,VALID,92.385,VALID,91.776,VALID,0.0,VALID,3.681,VALID,3.708,VALID,3.655,VALID,647.507,VALID,647.517,VALID,647.495,
12/12/16 11:29:06 PM,VALID,92.503,VALID,92.585,VALID,92.408,VALID,0.0,VALID,3.6,VALID,3.626,VALID,3.574,VALID,647.513,VALID,647.547,VALID,647.488,
12/12/16 11:30:06 PM,VALID,92.381,VALID,92.443,VALID,92.316,VALID,0.0,VALID,3.551,VALID,3.569,VALID,3.533,VALID,647.524,VALID,647.527,VALID,647.519,
12/12/16 11:31:06 PM,VALID,92.585,VALID,92.609,VALID,92.539,VALID,0.0,VALID,3.505,VALID,3.517,VALID,3.495,VALID,647.53,VALID,647.543,VALID,647.507,
12/12/16 11:32:06 PM,VALID,92.648,VALID,92.681,VALID,92.614,VALID,0.0,VALID,3.474,VALID,3.48,VALID,3.47,VALID,647.523,VALID,647.53,VALID,647.516,
12/12/16 11:33:06 PM,VALID,92.643,VALID,92.706,VALID,92.581,VALID,0.0,VALID,3.409,VALID,3.453,VALID,3.366,VALID,647.493,VALID,647.502,VALID,647.487,
12/12/16 11:34:06 PM,VALID,92.639,VALID,92.74,VALID,92.536,VALID,0.0,VALID,3.296,VALID,3.319,VALID,3.28,VALID,647.49,VALID,647.514,VALID,647.478,
12/12/16 11:35:06 PM,VALID,93.219,VALID,93.366,VALID,93.045,VALID,0.0,VALID,3.245,VALID,3.266,VALID,3.216,VALID,647.49,VALID,647.496,VALID,647.486,
12/12/16 11:36:07 PM,VALID,93.419,VALID,93.58,VALID,93.3,VALID,0.0,VALID,3.235,VALID,3.267,VALID,3.208,VALID,647.516,VALID,647.536,VALID,647.499,
12/12/16 11:37:06 PM,VALID,93.719,VALID,93.77,VALID,93.678,VALID,0.0,VALID,3.304,VALID,3.325,VALID,3.287,VALID,647.548,VALID,647.559,VALID,647.537,
12/12/16 11:38:06 PM,VALID,93.584,VALID,93.609,VALID,93.57,VALID,0.0,VALID,3.393,VALID,3.43,VALID,3.358,VALID,647.568,VALID,647.575,VALID,647.56,
12/12/16 11:39:06 PM,VALID,93.354,VALID,93.443,VALID,93.246,VALID,0.0,VALID,3.464,VALID,3.469,VALID,3.461,VALID,647.579,VALID,647.58,VALID,647.578,
12/12/16 11:40:06 PM,VALID,92.929,VALID,93.012,VALID,92.872,VALID,0.0,VALID,3.457,VALID,3.462,VALID,3.449,VALID,647.608,VALID,647.621,VALID,647.591,
12/12/16 11:41:06 PM,VALID,92.807,VALID,92.878,VALID,92.671,VALID,0.0,VALID,3.418,VALID,3.443,VALID,3.396,VALID,647.611,VALID,647.637,VALID,647.598,
12/12/16 11:42:06 PM,VALID,92.346,VALID,92.446,VALID,92.279,VALID,0.0,VALID,3.375,VALID,3.384,VALID,3.367,VALID,647.616,VALID,647.64,VALID,647.598,
12/12/16 11:43:06 PM,VALID,92.348,VALID,92.394,VALID,92.303,VALID,0.0,VALID,3.336,VALID,3.344,VALID,3.331,VALID,647.643,VALID,647.654,VALID,647.637,
12/12/16 11:44:06 PM,VALID,92.419,VALID,92.447,VALID,92.395,VALID,0.0,VALID,3.295,VALID,3.317,VALID,3.269,VALID,647.688,VALID,647.696,VALID,647.677,
12/12/16 11:45:06 PM,VALID,92.614,VALID,92.682,VALID,92.479,VALID,0.0,VALID,3.236,VALID,3.258,VALID,3.22,VALID,647.686,VALID,647.701,VALID,647.669,
12/12/16 11:46:06 PM,VALID,92.857,VALID,92.972,VALID,92.734,VALID,0.0,VALID,3.235,VALID,3.25,VALID,3.225,VALID,647.698,VALID,647.714,VALID,647.679,
12/12/16 11:47:06 PM,VALID,93.296,VALID,93.398,VALID,93.178,VALID,0.0,VALID,3.267,VALID,3.295,VALID,3.249,VALID,647.728,VALID,647.738,VALID,647.707,
12/12/16 11:48:06 PM,VALID,93.724,VALID,93.842,VALID,93.531,VALID,0.0,VALID,3.356,VALID,3.367,VALID,3.35,VALID,647.747,VALID,647.759,VALID,647.737,
12/12/16 11:49:06 PM,VALID,93.644,VALID,93.78,VALID,93.576,VALID,0.0,VALID,3.399,VALID,3.43,VALID,3.365,VALID,647.77,VALID,647.783,VALID,647.755,
12/12/16 11:50:06 PM,VALID,93.838,VALID,93.879,VALID,93.801,VALID,0.0,VALID,3.471,VALID,3.479,VALID,3.459,VALID,647.765,VALID,647.789,VALID,647.745,
12/12/16 11:51:06 PM,VALID,93.711,VALID,93.777,VALID,93.646,VALID,0.0,VALID,3.512,VALID,3.537,VALID,3.486,VALID,647.768,VALID,647.783,VALID,647.761,
12/12/16 11:52:06 PM,VALID,93.63,VALID,93.712,VALID,93.499,VALID,0.0,VALID,3.563,VALID,3.565,VALID,3.56,VALID,647.787,VALID,647.796,VALID,647.778,
12/12/16 11:53:06 PM,VALID,93.465,VALID,93.547,VALID,93.369,VALID,0.0,VALID,3.617,VALID,3.623,VALID,3.611,VALID,647.791,VALID,647.8,VALID,647.785,
12/12/16 11:54:06 PM,VALID,92.944,VALID,93.148,VALID,92.841,VALID,0.0,VALID,3.648,VALID,3.679,VALID,3.618,VALID,647.778,VALID,647.793,VALID,647.761,
12/12/16 11:55:06 PM,VALID,92.955,VALID,93.046,VALID,92.872,VALID,0.0,VALID,3.704,VALID,3.717,VALID,3.686,VALID,647.801,VALID,647.808,VALID,647.792,
12/12/16 11:56:06 PM,VALID,92.645,VALID,92.714,VALID,92.573,VALID,0.0,VALID,3.739,VALID,3.75,VALID,3.733,VALID,647.805,VALID,647.826,VALID,647.791,
12/12/16 11:57:06 PM,VALID,92.503,VALID,92.547,VALID,92.448,VALID,0.0,VALID,3.746,VALID,3.755,VALID,3.733,VALID,647.819,VALID,647.838,VALID,647.806,
12/12/16 11:58:07 PM,VALID,92.292,VALID,92.409,VALID,92.15,VALID,0.0,VALID,3.68,VALID,3.706,VALID,3.656,VALID,647.818,VALID,647.833,VALID,647.793,
12/12/16 11:59:06 PM,VALID,92.348,VALID,92.485,VALID,92.24,VALID,0.0,VALID,3.612,VALID,3.629,VALID,3.597,VALID,647.832,VALID,647.844,VALID,647.817,
12/13/16 12:00:07 AM,VALID,92.538,VALID,92.549,VALID,92.518,VALID,0.0,VALID,3.563,VALID,3.575,VALID,3.556,VALID,647.824,VALID,647.833,VALID,647.818,
12/13/16 12:01:06 AM,VALID,92.659,VALID,92.681,VALID,92.648,VALID,0.0,VALID,3.547,VALID,3.551,VALID,3.541,VALID,647.844,VALID,647.846,VALID,647.841,
12/13/16 12:02:06 AM,VALID,92.841,VALID,92.902,VALID,92.741,VALID,0.0,VALID,3.549,VALID,3.559,VALID,3.54,VALID,647.863,VALID,647.88,VALID,647.854,
12/13/16 12:03:06 AM,VALID,92.995,VALID,93.174,VALID,92.837,VALID,0.0,VALID,3.569,VALID,3.6,VALID,3.542,VALID,647.85,VALID,647.858,VALID,647.843,
12/13/16 12:04:06 AM,VALID,93.377,VALID,93.446,VALID,93.339,VALID,0.0,VALID,3.637,VALID,3.669,VALID,3.616,VALID,647.889,VALID,647.891,VALID,647.887,
12/13/16 12:05:06 AM,VALID,93.38,VALID,93.447,VALID,93.314,VALID,0.0,VALID,3.73,VALID,3.764,VALID,3.695,VALID,647.898,VALID,647.91,VALID,647.888,
12/13/16 12:06:06 AM,VALID,92.949,VALID,93.081,VALID,92.818,VALID,0.0,VALID,3.82,VALID,3.858,VALID,3.791,VALID,647.894,VALID,647.897,VALID,647.888,
12/13/16 12:07:06 AM,VALID,92.761,VALID,92.851,VALID,92.683,VALID,0.0,VALID,3.92,VALID,3.953,VALID,3.892,VALID,647.91,VALID,647.923,VALID,647.899,
12/13/16 12:08:06 AM,VALID,92.434,VALID,92.648,VALID,92.276,VALID,0.0,VALID,4.002,VALID,4.017,VALID,3.983,VALID,647.919,VALID,647.933,VALID,647.896,
12/13/16 12:09:06 AM,VALID,92.173,VALID,92.185,VALID,92.151,VALID,0.0,VALID,4.035,VALID,4.04,VALID,4.031,VALID,647.947,VALID,647.973,VALID,647.927,
12/13/16 12:10:06 AM,VALID,92.105,VALID,92.218,VALID,92.046,VALID,0.0,VALID,4.039,VALID,4.043,VALID,4.037,VALID,647.95,VALID,647.966,VALID,647.934,
12/13/16 12:11:06 AM,VALID,92.022,VALID,92.171,VALID,91.918,VALID,0.0,VALID,4.097,VALID,4.115,VALID,4.073,VALID,647.967,VALID,647.985,VALID,647.953,
12/13/16 12:12:06 AM,VALID,92.007,VALID,92.25,VALID,91.686,VALID,0.0,VALID,4.09,VALID,4.095,VALID,4.084,VALID,647.96,VALID,647.971,VALID,647.951,
